9	21	0.3848458559108512
9	15	0.6577178520743316
8	9	0.45841276453870067
15	21	0.3452192414917928
8	21	0.2668714840909083
8	15	0.5685465699191107
13	23	0.30092287582612104
11	21	0.15426486031942935
11	23	0.26111279102359614
11	20	0.46676347090196824
6	11	0.2758090897296049
21	23	0.30868722985918234
20	21	0.3848458559108512
6	21	0.4067756996963552
20	23	0.5160328363686674
6	23	0.18033189914342312
6	20	0.665397566145681
3	10	0.31348662182620274
10	16	0.271570463934712
3	16	0.38464713374842413
3	17	0.4675373868814639
0	17	0.49187725699848445
0	3	0.20120705944504652
2	3	0.2966842500312282
2	16	0.38017610466423785
16	17	0.41091289473484494
1	13	0.6269810620037246
1	6	0.5063900853210267
1	7	0.6269810620037246
6	13	0.43602668083136115
7	13	0.5566176575140591
6	7	0.587606930290666
25	29	0.5226140470690915
27	29	0.3832716162689586
24	29	0.56224066148815
29	33	0.42713685648290983
25	27	0.4787488068551403
24	25	0.6577178520743316
25	33	0.5226140470690915
24	27	0.5183754212741988
27	33	0.5292832882405658
24	33	0.56224066148815
33	35	0.56224066148815
33	34	0.3764962991545506
28	33	0.6180912376552733
34	35	0.38017610466423785
28	35	0.7531950426605134
28	34	0.587606930290666
26	33	0.49187725699848445
33	36	0.5226140470690915
30	33	0.6180912376552733
26	36	0.5873544475846662
26	30	0.6828316381708479
30	36	0.7135684282414548
43	44	0.5460166997400852
2	40	0.5566176575140591
38	42	0.7209269255717663
39	42	0.5754176961649834
3	42	0.43355616523540474
41	42	0.44801201678453323
38	39	0.425001240535396
3	38	0.43355616523540474
38	41	0.44801201678453323
3	39	0.1650678330525652
39	41	0.3163955998058702
3	41	0.18807860930170245
57	62	0.6577178520743316
66	77	0.6123559841280667
69	77	0.5345653482730516
66	69	0.7987175614267814
47	56	0.5641322280765527
40	55	0.587606930290666
21	40	0.45323306138962305
21	55	0.31991306610852266
21	77	0.2668714840909083
45	77	0.5685465699191107
21	45	0.4872142830356822
78	79	0.8765081972817964
73	79	0.8765081972817964
39	79	0.6532083320199984
31	79	0.6123559841280667
69	79	0.7987175614267814
73	78	0.8765081972817964
39	78	0.6532083320199984
31	78	0.6123559841280667
69	78	0.7987175614267814
39	73	0.6532083320199984
31	73	0.6123559841280667
69	73	0.7987175614267814
31	39	0.3890561188662687
39	69	0.5754176961649834
31	69	0.5345653482730516
31	53	0.6059622555794588
31	76	0.5685465699191107
53	76	0.7271434675047829
51	52	0.8765081972817964
51	80	0.7709528817137387
52	80	0.7709528817137387
18	46	0.7549081472178255
46	58	0.6931622458587237
18	58	0.9382540986408983
31	64	0.5068006685600089
77	81	0.6123559841280667
47	81	0.6931622458587237
47	77	0.4290100327049939
46	70	0.5098162944356509
46	59	0.6493528316497679
59	70	0.6493528316497679
71	75	0.587606930290666
22	71	0.587606930290666
40	71	0.5098162944356509
22	75	0.8765081972817964
40	75	0.7987175614267814
22	40	0.7987175614267814
46	71	0.4042609788675932
23	46	0.3326868849455947
3	46	0.32800084966734705
46	55	0.48205161472260827
23	71	0.6255375887782724
3	71	0.3028938918253113
55	71	0.3764962991545506
3	23	0.4221912908919077
23	55	0.30492220523255203
3	55	0.30023616995430447
50	61	0.7474781794996256
50	55	0.5363675483635101
50	83	0.7036687652906696
41	50	0.651597368431534
55	61	0.665397566145681
61	83	0.8326987830728405
41	61	0.6786480180175795
55	83	0.6215881519367251
41	55	0.46753738688146396
41	83	0.6348386038086234
14	91	0.5226140470690915
90	93	0.5102704678206804
90	91	0.44553006730510575
90	94	0.44553006730510575
70	90	0.5641322280765527
86	90	0.48515668172416415
3	90	0.2503370603378496
72	90	0.5981134497226119
6	90	0.3896794911379825
89	90	0.4293061055570409
85	90	0.4639232781273017
91	93	0.49187725699848445
93	94	0.7578956852295416
70	93	0.6153716100037087
86	93	0.5315038714175429
3	93	0.2966842500312282
72	93	0.6493528316497679
6	93	0.43602668083136115
89	93	0.6314163444996218
85	93	0.7795686115981004
91	94	0.42713685648290983
70	91	0.39640006641230274
86	91	0.46676347090196824
3	91	0.2319438495156536
72	91	0.42713685648290983
6	91	0.5160328363686674
89	91	0.41091289473484494
85	91	0.44553006730510575
70	94	0.39640006641230274
86	94	0.46676347090196824
3	94	0.36198207131340626
72	94	0.42713685648290983
6	94	0.5160328363686674
89	94	0.41091289473484494
85	94	0.5981134497226119
70	86	0.43602668083136115
3	70	0.20120705944504652
70	72	0.6453938419432089
6	70	0.34054949024517944
70	89	0.5258610289315642
70	85	0.41479327723449866
3	86	0.27157046393471207
72	86	0.6215881519367251
6	86	0.410912894734845
86	89	0.4505395091539034
85	86	0.48515668172416415
3	72	0.2319438495156536
3	6	0.17609327334853037
3	89	0.2157198877675888
3	85	0.38231678330824886
6	72	0.5160328363686674
72	89	0.5598422505776233
72	85	0.44553006730510575
6	89	0.3550623185677217
6	85	0.3896794911379825
85	89	0.4293061055570409
92	93	0.49187725699848445
70	92	0.39640006641230274
72	92	0.42713685648290983
89	92	0.41091289473484494
88	94	0.56224066148815
8	94	0.32330895953346045
94	99	0.5226140470690915
10	99	0.4787488068551403
98	99	0.6577178520743316
20	99	0.6577178520743316
97	99	0.6577178520743316
6	99	0.46676347090196824
99	100	0.6180912376552733
7	99	0.5873544475846662
10	94	0.6299244420629753
94	98	0.56224066148815
20	94	0.56224066148815
94	97	0.56224066148815
94	100	0.683334053295827
7	94	0.49187725699848445
10	98	0.5183754212741988
10	20	0.5183754212741988
10	97	0.5183754212741988
6	10	0.32742104010183537
10	100	0.6348386038086234
7	10	0.44801201678453323
20	98	0.6973444664933901
97	98	0.6973444664933901
6	98	0.5063900853210267
98	100	0.6577178520743316
7	98	0.6269810620037246
20	97	0.6973444664933901
20	100	0.6577178520743316
7	20	0.6269810620037246
6	97	0.5063900853210267
97	100	0.6577178520743316
7	97	0.6269810620037246
6	100	0.46676347090196824
7	100	0.5873544475846662
93	95	0.49187725699848445
94	95	0.42713685648290983
10	95	0.3832716162689586
5	95	0.44553006730510575
10	93	0.44801201678453323
5	93	0.5102704678206804
5	94	0.44553006730510575
5	10	0.4016648270911546
43	103	0.6973444664933901
105	106	0.4980963492185215
63	102	0.3350851097902914
63	101	0.4639232781273017
89	101	0.580176962572466
101	104	0.7474781794996256
63	89	0.4293061055570409
63	104	0.7474781794996256
89	104	0.5460166997400852
3	73	0.3670476545208938
3	33	0.2319438495156536
33	107	0.56224066148815
3	107	0.3670476545208938
102	109	0.3243255284971146
102	108	0.3243255284971146
102	110	0.5604676064760032
108	109	0.6973444664933901
109	110	0.6973444664933901
108	110	0.6973444664933901
95	117	0.5437975160817101
95	116	0.6215881519367251
95	115	0.46676347090196824
95	112	0.56224066148815
0	95	0.5437975160817101
116	117	0.6920863256450288
