70	77	3
34	70	2
31	70	2
31	34	1
34	80	1
31	77	1
77	80	1
31	80	1
70	80	1
44	102	1
102	120	1
44	120	1
23	127	1
42	127	1
38	127	1
23	126	1
23	125	3
23	130	1
126	129	2
126	130	1
125	126	1
3	126	2
129	130	1
125	130	1
3	130	2
3	129	3
3	125	3
125	129	4
71	133	6
6	71	2
6	133	1
71	102	2
102	132	1
102	131	3
71	132	1
111	132	1
34	132	2
131	132	1
71	131	2
111	131	1
34	131	1
77	131	1
71	111	1
34	71	1
71	77	1
34	111	1
23	131	1
16	131	1
16	71	2
16	23	3
71	135	1
71	134	1
0	71	1
10	71	1
23	135	3
134	135	1
0	135	1
10	135	1
10	134	1
0	10	1
10	23	1
0	134	1
23	134	1
0	23	1
108	125	1
108	129	1
135	137	1
135	139	1
135	138	1
137	139	4
138	139	1
137	138	1
56	129	2
127	129	3
56	127	1
102	142	2
102	144	1
102	143	1
106	142	1
34	142	1
142	144	1
142	143	1
34	106	1
34	144	5
34	143	1
106	144	1
143	144	1
106	143	1
70	106	1
147	149	1
102	148	1
102	146	1
146	148	1
118	145	1
145	148	1
134	145	1
118	148	2
134	148	2
118	134	1
139	154	1
71	154	4
152	154	1
47	154	1
71	152	1
47	71	1
47	152	1
71	122	2
122	154	1
23	154	2
23	122	1
66	71	1
66	154	1
23	66	1
34	150	1
34	147	1
147	150	1
68	102	1
68	101	1
68	131	1
101	102	3
102	153	2
131	155	1
101	131	1
131	153	1
102	155	1
101	153	1
101	155	1
153	155	1
50	156	1
151	156	1
50	151	1
47	124	1
5	62	1
5	121	1
5	158	1
62	121	1
62	158	1
121	158	1
94	100	1
3	94	1
94	143	1
10	143	1
10	100	1
3	100	1
3	143	1
100	143	1
5	148	1
0	5	2
0	148	1
160	162	1
162	164	3
160	164	1
145	163	1
163	165	1
159	163	2
41	163	1
145	159	1
159	165	1
41	159	1
41	145	1
41	165	1
145	165	1
161	165	1
162	165	1
80	165	1
53	165	2
53	161	1
53	162	1
53	105	1
53	80	1
80	161	1
80	105	1
80	162	1
161	162	1
105	162	1
105	161	1
37	111	2
37	166	1
29	31	2
29	167	1
31	167	1
102	168	1
35	70	1
95	170	1
95	169	1
102	170	3
102	169	2
169	170	2
102	154	2
64	102	1
154	170	1
64	154	1
64	170	1
10	117	1
102	112	1
102	122	1
112	170	1
112	125	1
112	122	1
112	169	1
125	169	1
122	169	1
0	169	1
59	170	1
125	170	1
122	170	1
0	170	1
59	122	1
122	125	1
0	122	1
59	125	1
0	125	1
0	59	1
102	125	1
71	173	1
56	173	1
133	173	1
122	173	1
56	71	1
56	133	1
122	133	1
16	133	1
56	122	1
16	56	1
16	122	1
71	97	1
97	171	1
97	133	1
23	97	1
133	171	1
23	133	2
23	171	1
71	171	2
102	130	1
90	102	1
90	130	1
130	154	1
90	154	1
125	175	2
125	138	2
138	175	1
37	102	1
37	176	1
37	101	1
37	87	1
87	102	1
102	176	1
87	176	2
101	176	1
87	101	1
58	176	1
58	87	1
58	131	1
131	176	1
87	131	1
6	39	1
39	165	1
26	39	1
26	165	1
6	26	1
6	165	1
30	48	1
48	165	2
30	165	1
26	48	1
26	161	1
26	45	1
26	173	1
45	48	1
45	161	1
45	173	1
48	161	2
48	173	1
161	173	1
34	165	1
34	90	1
23	34	7
33	90	1
90	165	1
23	90	1
33	165	1
23	165	1
23	33	1
29	124	1
41	124	1
29	41	1
173	180	2
178	180	1
39	180	1
173	178	1
39	178	1
39	173	1
56	61	1
61	167	1
61	89	1
10	61	1
56	167	1
89	167	1
10	167	1
56	89	2
10	56	1
10	89	1
125	135	3
129	135	3
3	135	3
125	142	1
129	142	1
23	129	1
23	142	1
135	142	1
1	161	1
1	134	2
1	68	1
1	15	1
134	161	1
68	134	4
47	134	1
15	134	1
68	161	1
47	68	1
15	68	1
47	161	1
15	161	1
15	47	1
46	173	1
46	192	1
46	134	1
173	192	1
134	192	1
134	173	3
95	156	1
95	152	1
68	95	2
68	152	2
95	134	1
134	185	2
95	185	1
68	185	2
188	193	1
182	188	1
182	193	1
134	186	1
182	186	2
134	182	1
134	184	3
68	184	1
97	153	1
183	195	1
162	195	1
47	195	1
119	195	1
162	182	1
162	183	1
47	162	1
119	162	1
47	182	1
47	183	1
47	119	1
119	183	1
119	182	1
182	183	1
48	187	1
161	187	1
187	189	1
48	189	1
161	189	1
19	21	1
19	185	1
19	34	1
19	119	1
21	34	4
21	185	1
21	119	1
34	185	2
34	187	2
119	185	1
68	119	1
119	187	1
185	187	1
34	68	1
68	187	1
46	137	1
46	194	1
46	168	1
137	194	1
137	168	1
168	194	1
21	83	1
164	189	1
119	189	1
119	164	1
8	186	1
8	177	2
8	16	1
16	186	2
16	177	1
177	186	1
16	106	2
16	72	2
11	16	3
72	106	2
11	72	3
11	106	2
106	153	1
115	153	2
72	153	1
11	153	1
72	115	2
37	72	2
106	115	1
37	106	1
16	115	1
37	115	1
11	115	1
11	189	1
11	37	1
37	189	1
37	186	1
16	37	1
16	189	1
72	186	1
72	189	1
186	189	1
67	153	1
67	115	1
67	111	1
67	196	1
153	196	2
111	153	1
115	196	1
111	115	1
111	196	2
21	31	2
157	207	2
27	207	2
162	207	2
99	207	2
157	200	2
27	157	2
157	162	2
99	157	2
162	200	2
27	162	2
99	162	2
27	200	2
27	99	2
99	200	2
193	195	2
87	193	2
193	197	2
184	193	2
87	195	2
87	184	2
87	197	2
184	195	2
184	197	2
195	197	2
156	191	2
156	204	2
34	156	2
191	204	2
34	204	2
34	191	2
5	198	3
5	123	2
123	198	2
9	119	2
119	205	2
119	123	2
9	205	2
187	205	2
123	205	2
9	187	2
9	123	2
123	202	6
123	187	6
187	202	2
203	206	2
31	206	2
179	206	2
24	206	2
24	203	2
24	201	2
24	31	2
24	179	2
179	203	2
201	203	2
31	203	2
191	203	2
31	179	2
31	201	2
31	191	2
179	201	2
179	191	2
191	201	2
62	77	1
102	175	1
102	117	4
117	175	1
98	118	1
155	209	2
77	116	1
77	208	1
116	208	1
117	208	1
102	208	1
102	104	2
43	56	1
118	139	1
116	125	1
11	127	4
16	127	2
34	120	1
19	98	2
19	110	2
19	211	2
98	110	1
110	211	1
19	102	2
102	211	1
98	211	1
98	102	1
34	154	1
3	154	1
3	34	3
116	212	1
68	212	1
212	213	2
53	212	1
53	114	1
53	116	1
53	68	1
53	213	1
114	213	1
68	213	1
116	213	1
68	114	1
68	116	1
57	109	1
34	109	1
109	116	1
23	109	1
57	116	1
34	116	1
23	116	1
34	57	1
23	57	1
125	178	1
125	139	2
125	137	1
137	178	2
130	137	3
139	178	1
130	178	1
130	139	1
198	216	1
178	198	1
0	198	1
5	216	1
216	218	1
178	216	1
0	216	2
5	178	1
5	218	1
5	217	1
178	214	2
178	218	1
0	178	2
178	217	2
0	214	3
0	218	1
0	211	2
0	217	2
214	218	1
211	218	1
217	218	1
211	217	1
214	217	2
211	214	2
214	216	1
214	215	2
0	215	1
211	216	1
211	215	1
215	216	1
114	186	1
186	219	1
114	219	1
173	206	1
134	206	1
1	206	1
1	173	1
21	134	1
38	221	1
21	220	1
165	220	1
48	53	1
53	220	1
48	220	1
45	117	1
36	117	1
11	117	1
36	102	1
36	45	1
11	36	1
11	102	2
11	45	1
45	102	1
102	200	1
3	102	2
19	200	1
3	19	1
3	200	1
62	173	1
10	62	1
10	173	1
102	173	1
95	173	1
114	173	1
46	155	1
117	169	1
27	46	1
11	145	1
102	145	1
102	149	1
102	214	1
149	214	1
70	213	2
77	213	2
122	213	2
90	213	1
77	90	1
72	90	1
90	122	1
70	122	1
77	122	1
72	122	1
72	77	1
72	213	1
102	133	1
21	158	4
8	158	2
153	217	1
158	217	1
8	217	1
8	153	6
8	178	1
153	178	2
153	158	3
158	178	2
87	221	1
87	211	1
87	222	1
211	221	1
221	222	1
211	222	1
44	50	1
44	212	2
14	44	2
44	65	1
14	212	2
65	212	1
14	65	1
6	44	1
6	212	1
6	14	1
2	6	1
44	49	1
2	44	1
14	49	1
14	183	1
2	14	1
2	49	1
2	212	1
2	183	1
2	34	1
49	212	1
183	212	1
34	212	2
72	212	1
49	183	1
34	49	3
49	72	1
34	183	1
72	183	1
34	72	1
23	44	1
39	212	1
3	50	1
3	178	1
11	202	1
8	92	2
92	153	1
3	92	1
3	153	3
3	8	3
173	185	1
171	185	1
181	185	1
173	181	1
171	181	1
134	181	1
171	173	1
134	171	1
80	146	1
146	219	1
86	146	1
4	146	1
4	219	2
4	86	2
4	80	2
86	219	1
80	86	1
80	219	1
37	223	1
125	223	1
214	223	1
109	214	1
37	214	1
125	214	1
109	125	3
37	125	2
111	125	3
37	109	1
125	196	2
109	196	1
109	111	1
148	186	1
91	186	1
186	224	1
148	224	1
91	224	1
182	224	1
148	182	1
91	182	1
91	148	1
4	148	1
91	164	1
11	164	1
91	162	1
11	162	1
11	91	2
163	192	1
91	163	1
11	163	1
159	192	1
91	192	1
11	192	1
91	159	1
11	159	1
68	201	1
8	71	2
8	212	1
8	213	1
71	213	1
71	212	1
115	184	1
184	212	1
34	184	1
115	212	1
34	115	2
115	134	1
34	134	1
134	212	1
111	177	1
29	177	2
142	177	1
111	142	1
29	142	1
29	111	1
64	212	1
115	132	1
118	177	1
130	177	1
4	177	1
118	160	1
118	130	1
29	118	1
4	118	1
4	160	1
4	130	1
4	29	1
29	160	1
29	130	1
130	160	1
4	23	1
34	189	2
179	207	1
196	207	1
8	207	1
179	189	2
179	196	2
8	179	2
8	196	1
8	189	1
189	196	1
153	179	1
153	189	1
23	212	1
64	132	1
107	177	1
8	134	1
132	153	2
132	184	2
153	184	1
205	225	1
222	225	1
205	222	1
213	225	1
71	137	2
137	226	1
15	137	1
8	137	1
8	23	1
8	226	1
71	226	1
15	71	1
15	226	1
15	23	1
23	226	1
178	211	1
120	132	1
102	199	1
111	199	1
102	111	1
133	137	1
23	137	1
85	160	1
16	160	2
16	85	4
87	147	1
3	87	1
16	87	1
16	147	3
3	85	1
3	147	1
85	147	1
16	218	1
160	218	1
147	160	1
147	218	1
3	31	1
31	228	1
21	102	2
21	29	1
3	21	1
21	228	1
102	228	1
29	228	1
3	228	1
3	29	1
29	102	1
64	90	1
173	228	1
173	208	1
208	228	1
49	228	1
34	228	1
17	34	2
55	56	2
55	65	3
56	65	2
65	89	2
65	213	1
55	89	1
55	213	2
56	213	1
89	213	1
183	213	1
26	89	1
26	41	1
41	89	2
86	173	1
86	180	1
21	50	1
50	67	1
21	67	1
34	55	1
34	213	1
130	224	1
164	224	1
162	224	1
16	224	1
77	164	1
130	164	1
16	164	1
77	130	1
130	162	1
16	130	1
77	162	1
44	162	1
16	162	1
16	77	1
16	44	1
44	77	2
216	227	1
3	216	1
3	227	2
17	182	1
44	152	1
26	44	1
44	163	1
26	152	1
26	163	1
152	163	2
105	124	1
105	159	1
3	105	1
23	105	1
23	124	1
23	159	1
124	159	1
3	159	1
3	124	1
124	185	1
105	152	1
150	152	1
105	150	1
77	227	2
77	83	2
77	103	2
103	227	1
83	103	1
83	227	1
159	173	1
225	229	1
96	229	3
96	225	1
86	229	2
142	229	2
96	105	1
86	96	1
96	142	1
105	142	1
86	142	2
86	105	1
105	229	1
128	130	1
130	146	1
89	130	1
89	128	1
89	146	1
128	146	1
226	229	1
169	229	1
169	226	1
25	151	1
197	229	1
150	197	1
159	197	1
150	229	1
150	159	1
159	229	1
105	148	1
13	105	2
55	105	1
105	185	1
148	185	2
13	185	2
55	185	1
25	185	2
55	148	1
13	55	1
25	55	1
55	197	1
25	148	1
13	148	1
148	197	1
13	25	1
13	197	1
25	197	1
185	197	2
48	113	1
48	185	1
48	167	1
48	197	1
113	197	1
92	197	1
167	197	1
113	167	1
92	167	1
167	185	1
92	113	1
113	185	1
92	185	1
106	126	2
106	171	1
126	171	1
71	106	1
71	126	1
11	125	4
127	168	1
129	140	1
136	140	1
138	140	1
129	136	2
136	138	2
127	136	2
121	136	1
129	221	1
129	138	1
121	129	1
138	221	1
121	138	1
127	138	1
127	221	1
121	127	1
121	221	1
194	220	1
166	220	1
166	194	1
118	123	1
69	190	1
186	230	1
33	186	1
27	186	1
27	230	3
33	230	1
96	224	1
21	224	2
23	224	2
21	96	3
23	96	1
21	202	1
100	202	1
21	100	5
23	100	4
7	203	1
7	188	1
188	203	1
106	209	2
166	209	1
63	209	1
63	106	1
63	166	1
106	166	1
37	209	1
122	209	1
37	155	1
122	155	1
155	218	1
37	218	1
37	122	2
10	37	1
122	218	2
10	122	2
10	218	1
67	102	1
102	128	1
104	128	1
104	110	1
67	104	1
67	128	1
67	101	1
67	110	1
101	128	1
110	128	1
101	110	1
183	215	1
184	220	2
181	184	2
11	184	2
181	220	1
11	220	1
11	181	1
23	220	1
11	139	2
101	125	1
125	127	1
127	139	2
34	127	1
101	127	1
11	34	3
11	89	1
11	101	1
101	139	1
34	139	1
89	139	1
8	139	1
34	101	1
8	101	1
34	89	1
8	34	1
8	89	1
139	176	1
126	139	1
139	208	1
127	176	1
126	127	1
27	127	1
127	208	1
126	176	1
27	126	1
126	208	1
176	208	1
27	208	1
27	176	1
216	219	1
216	217	1
217	219	1
180	215	1
180	188	1
180	186	1
188	215	2
186	215	2
215	217	2
188	214	1
186	188	1
188	217	1
178	215	1
178	186	1
186	214	1
0	186	1
186	217	1
231	232	4
151	192	1
27	151	1
68	151	1
27	192	1
27	68	1
68	192	1
49	102	2
28	102	2
21	49	1
21	28	1
21	230	1
49	230	1
28	49	1
34	230	3
34	103	1
28	230	1
28	103	1
102	230	2
103	230	2
102	103	1
23	227	1
108	227	1
11	227	1
11	230	1
11	108	1
3	11	2
3	230	1
3	108	1
3	151	1
23	230	1
23	108	1
23	151	1
108	230	1
108	151	1
151	230	1
31	230	1
47	230	1
31	47	1
31	178	1
34	224	1
27	224	1
27	34	3
52	101	1
27	144	1
11	27	1
3	144	2
11	144	2
146	230	1
102	158	1
100	158	1
23	158	1
23	102	1
100	102	1
81	124	1
31	102	2
101	190	1
151	190	1
101	151	2
21	60	2
6	60	1
41	60	1
21	41	3
6	41	2
89	142	1
142	222	1
89	222	1
39	231	4
39	232	2
41	231	2
41	91	1
225	231	2
21	231	3
6	231	1
91	231	1
91	225	1
21	91	1
76	91	1
21	225	1
21	76	1
6	225	1
6	76	1
76	225	1
21	105	2
13	21	2
21	39	3
39	105	1
13	39	1
25	76	1
41	76	1
76	228	1
25	41	1
25	228	1
41	228	1
222	231	1
222	232	1
7	129	2
170	208	1
72	208	1
86	208	1
72	170	1
72	86	1
86	170	1
57	223	1
153	170	1
170	171	1
13	170	1
170	223	1
13	153	1
13	171	1
13	223	1
153	223	1
171	223	1
153	171	1
102	204	1
102	223	1
204	223	1
11	223	1
0	174	1
128	174	2
175	186	3
143	175	1
143	186	1
176	186	1
112	186	1
112	176	1
102	186	1
102	107	1
102	181	1
128	129	1
128	135	1
126	128	1
122	128	1
3	128	1
126	135	1
122	135	1
63	135	1
37	126	1
122	126	1
63	126	1
3	37	1
3	122	1
3	63	1
63	122	1
37	63	1
39	225	2
225	232	1
39	92	3
92	225	1
29	203	2
29	144	2
144	203	2
186	203	1
117	186	2
29	186	1
144	186	1
29	34	1
29	117	1
77	203	1
34	203	1
117	203	1
77	144	1
117	144	1
96	186	1
96	117	1
31	88	1
160	221	1
37	221	1
185	221	1
78	221	1
37	160	1
37	185	1
37	142	1
37	78	1
160	185	1
86	185	1
142	185	1
78	185	1
78	160	1
78	86	1
78	142	1
86	160	1
142	160	1
70	200	1
91	96	1
91	134	1
39	91	1
91	92	1
134	231	1
96	134	1
92	134	1
39	134	1
96	231	2
60	96	2
92	96	1
39	96	2
92	231	2
60	92	3
39	60	2
60	231	2
2	39	1
229	231	1
2	231	1
42	60	2
60	229	2
2	60	2
2	42	1
2	229	1
42	229	1
36	39	1
36	213	1
39	213	1
23	42	3
23	153	2
20	42	1
20	34	1
20	153	1
42	153	2
34	42	1
34	153	1
8	42	1
